Wk,Date,Rk,School,ID,Rating,Prev,High,Low
04,2012-11-26,1,Duke,duke-blue-devils,0.813,1,1,32
04,2012-11-26,2,Colorado,colorado-buffaloes,0.801,3,1,298
04,2012-11-26,3,Connecticut,connecticut-huskies,0.764,6,1,50
04,2012-11-26,4,Michigan,michigan-wolverines,0.741,7,2,37
04,2012-11-26,5,New Mexico,new-mexico-lobos,0.741,4,2,188
04,2012-11-26,6,Butler,butler-bulldogs,0.734,8,2,269
04,2012-11-26,7,Illinois,illinois-fighting-illini,0.729,5,3,86
04,2012-11-26,8,Colorado St,colorado-st-rams,0.729,10,8,303
04,2012-11-26,9,Indiana,indiana-hoosiers,0.727,9,4,269
04,2012-11-26,10,Oklahoma St,oklahoma-st-cowboys,0.722,2,2,251
04,2012-11-26,11,Florida,florida-gators,0.704,11,3,71
04,2012-11-26,12,Syracuse,syracuse-orange,0.684,12,3,263
04,2012-11-26,13,Ste F Austin,stephen-f-austin-lumberjacks,0.682,14,8,339
04,2012-11-26,14,NC State,nc-state-wolfpack,0.672,16,2,107
04,2012-11-26,15,Alabama,alabama-crimson-tide,0.670,13,2,106
04,2012-11-26,16,Air Force,air-force-falcons,0.669,15,1,190
04,2012-11-26,17,Ohio State,ohio-st-buckeyes,0.660,28,5,167
04,2012-11-26,18,Washington,washington-huskies,0.650,27,18,213
04,2012-11-26,19,Oregon,oregon-ducks,0.646,32,16,301
04,2012-11-26,20,Creighton,creighton-bluejays,0.646,23,7,233
04,2012-11-26,21,Saint Louis,saint-louis-billikens,0.645,25,16,296
04,2012-11-26,22,Gonzaga,gonzaga-bulldogs,0.644,17,5,336
04,2012-11-26,23,California,california-golden-bears,0.643,24,14,177
04,2012-11-26,24,Vermont,vermont-catamounts,0.640,19,5,190
04,2012-11-26,25,Northwestern,northwestern-wildcats,0.639,29,25,170
04,2012-11-26,26,Belmont,belmont-bruins,0.638,26,1,264
04,2012-11-26,27,UNLV,unlv-runnin-rebels,0.634,30,6,191
04,2012-11-26,28,Minnesota,minnesota-golden-gophers,0.633,31,3,185
04,2012-11-26,29,Bucknell,bucknell-bison,0.631,34,2,181
04,2012-11-26,30,Dayton,dayton-flyers,0.631,18,17,209
04,2012-11-26,31,Murray St,murray-st-racers,0.631,22,1,168
04,2012-11-26,32,Texas A&M,texas-am-aggies,0.629,33,2,301
04,2012-11-26,33,Louisville,louisville-cardinals,0.623,36,2,172
04,2012-11-26,34,St Josephs,st-josephs-hawks,0.622,37,33,277
04,2012-11-26,35,Michigan St,michigan-st-spartans,0.621,20,4,232
04,2012-11-26,36,Pepperdine,pepperdine-waves,0.619,35,21,304
04,2012-11-26,37,Montana,montana-grizzlies,0.619,38,24,309
04,2012-11-26,38,Kansas,kansas-jayhawks,0.615,45,2,239
04,2012-11-26,39,St Johns,st-johns-red-storm,0.614,40,26,331
04,2012-11-26,40,Albany,albany-great-danes,0.611,49,23,227
04,2012-11-26,41,Stony Brook,stony-brook-seawolves,0.610,46,11,164
04,2012-11-26,42,BYU,brigham-young-cougars,0.609,47,30,292
04,2012-11-26,43,LSU,louisiana-state-tigers,0.609,48,15,185
04,2012-11-26,44,S Methodist,southern-methodist-mustangs,0.605,21,1,226
04,2012-11-26,45,Middle Tenn,middle-tennessee-st-blue-raiders,0.603,52,19,88
04,2012-11-26,46,LA Tech,louisiana-tech-bulldogs,0.601,51,12,225
04,2012-11-26,47,Notre Dame,notre-dame-fighting-irish,0.600,56,30,98
04,2012-11-26,48,Temple,temple-owls,0.599,68,25,329
04,2012-11-26,49,S Mississippi,southern-miss-golden-eagles,0.599,54,6,147
04,2012-11-26,50,Oklahoma,oklahoma-sooners,0.598,39,13,337
04,2012-11-26,51,Pittsburgh,pittsburgh-panthers,0.598,59,27,190
04,2012-11-26,52,UC Davis,uc-davis-aggies,0.598,44,44,328
04,2012-11-26,53,St Bonavent,st-bonaventure-bonnies,0.597,57,16,200
04,2012-11-26,54,Bryant,bryant-bulldogs,0.596,85,27,346
04,2012-11-26,55,VCU,vcu-rams,0.596,67,16,127
04,2012-11-26,56,Kentucky,kentucky-wildcats,0.596,61,2,102
04,2012-11-26,57,Charlotte,charlotte-49ers,0.595,55,30,201
04,2012-11-26,58,Nebraska,nebraska-cornhuskers,0.595,65,20,174
04,2012-11-26,59,Miami (FL),miami-florida-hurricanes,0.595,58,2,176
04,2012-11-26,60,Illinois St,illinois-st-redbirds,0.594,75,24,168
04,2012-11-26,61,Central FL,central-florida-knights,0.593,64,28,152
04,2012-11-26,62,Oregon St,oregon-st-beavers,0.593,43,13,213
04,2012-11-26,63,Jksnville St,jacksonville-st-gamecocks,0.592,70,23,321
04,2012-11-26,64,Wichita St,wichita-st-shockers,0.592,63,8,86
04,2012-11-26,65,Miss Val St,mississippi-valley-state-delta-devils,0.591,66,18,345
04,2012-11-26,66,Georgetown,georgetown-hoyas,0.591,42,7,169
04,2012-11-26,67,E Kentucky,eastern-kentucky-colonels,0.586,79,62,307
04,2012-11-26,68,Stanford,stanford-cardinal,0.586,76,24,276
04,2012-11-26,69,Baylor,baylor-bears,0.586,72,8,299
04,2012-11-26,70,Iowa,iowa-hawkeyes,0.586,71,51,304
04,2012-11-26,71,Xavier,xavier-musketeers,0.586,69,14,253
04,2012-11-26,72,U Mass,massachusetts-minutemen,0.584,80,23,256
04,2012-11-26,73,Santa Clara,santa-clara-broncos,0.584,77,59,318
04,2012-11-26,74,IL-Chicago,illinois-chicago-flames,0.584,99,18,286
