Wk,Date,Rk,School,ID,Rating,Prev,High,Low
21,2013-03-25,54,Villanova,villanova-wildcats,0.575,54,11,173
21,2013-03-25,55,N Mex State,new-mexico-st-aggies,0.571,55,55,319
21,2013-03-25,56,Kentucky,kentucky-wildcats,0.571,56,2,102
21,2013-03-25,57,Valparaiso,valparaiso-crusaders,0.568,57,53,184
21,2013-03-25,58,Alabama,alabama-crimson-tide,0.568,58,2,106
21,2013-03-25,59,U Mass,massachusetts-minutemen,0.567,59,23,256
21,2013-03-25,60,Maryland,maryland-terrapins,0.564,60,28,203
21,2013-03-25,61,Denver,denver-pioneers,0.563,62,57,274
21,2013-03-25,62,Virginia,virginia-cavaliers,0.562,65,38,263
21,2013-03-25,63,Iowa,iowa-hawkeyes,0.562,61,51,304
21,2013-03-25,64,Tennessee,tennessee-volunteers,0.561,63,41,278
21,2013-03-25,65,Davidson,davidson-wildcats,0.560,64,60,273
21,2013-03-25,66,BYU,brigham-young-cougars,0.559,67,30,292
21,2013-03-25,67,Baylor,baylor-bears,0.559,66,8,299
21,2013-03-25,68,Fla Gulf Cst,florida-gulf-coast-eagles,0.558,80,17,213
21,2013-03-25,69,Montana,montana-grizzlies,0.558,69,24,309
21,2013-03-25,70,Indiana St,indiana-st-sycamores,0.557,68,24,299
21,2013-03-25,71,Detroit,detroit-titans,0.557,70,57,333
21,2013-03-25,72,Charlotte,charlotte-49ers,0.556,71,30,201
21,2013-03-25,73,Stanford,stanford-cardinal,0.556,72,24,276
21,2013-03-25,74,E Kentucky,eastern-kentucky-colonels,0.556,74,62,307
21,2013-03-25,75,S Dakota St,south-dakota-state-jackrabbits,0.556,73,38,194
21,2013-03-25,76,Wyoming,wyoming-cowboys,0.555,75,20,209
21,2013-03-25,77,Ohio,ohio-bobcats,0.555,77,10,197
21,2013-03-25,78,N Iowa,northern-iowa-panthers,0.555,76,66,284
21,2013-03-25,79,Ste F Austin,stephen-f-austin-lumberjacks,0.555,78,8,339
21,2013-03-25,80,Air Force,air-force-falcons,0.553,79,1,190
21,2013-03-25,81,Stony Brook,stony-brook-seawolves,0.552,81,11,164
21,2013-03-25,82,N Dakota St,north-dakota-state-bison,0.551,82,10,315
21,2013-03-25,83,Harvard,harvard-crimson,0.551,83,37,275
21,2013-03-25,84,NW State,northwestern-st-demons,0.551,84,27,313
21,2013-03-25,85,Weber State,weber-st-wildcats,0.550,85,66,347
21,2013-03-25,86,Richmond,richmond-spiders,0.549,86,8,188
21,2013-03-25,87,Providence,providence-friars,0.548,88,76,294
21,2013-03-25,88,St Johns,st-johns-red-storm,0.547,87,26,331
21,2013-03-25,89,LSU,louisiana-state-tigers,0.546,89,15,185
21,2013-03-25,90,Arkansas,arkansas-razorbacks,0.546,90,68,271
21,2013-03-25,91,Florida St,florida-st-seminoles,0.546,91,23,270
21,2013-03-25,92,Arizona St,arizona-st-sun-devils,0.545,92,33,312
21,2013-03-25,93,Xavier,xavier-musketeers,0.544,93,14,253
21,2013-03-25,94,Washington,washington-huskies,0.544,96,18,213
21,2013-03-25,95,St Josephs,st-josephs-hawks,0.543,95,33,277
21,2013-03-25,96,Evansville,evansville-purple-aces,0.543,94,77,229
21,2013-03-25,97,Loyola-MD,loyola-maryland-greyhounds,0.543,101,87,171
21,2013-03-25,98,TX El Paso,texas-el-paso-miners,0.543,97,26,338
21,2013-03-25,99,Nebraska,nebraska-cornhuskers,0.541,98,20,174
21,2013-03-25,100,Santa Clara,santa-clara-broncos,0.541,99,59,318
21,2013-03-25,101,E Carolina,east-carolina-pirates,0.540,100,67,321
21,2013-03-25,102,Iona,iona-gaels,0.539,102,50,240
21,2013-03-25,103,Pacific,pacific-tigers,0.538,103,39,326
21,2013-03-25,104,Central FL,central-florida-knights,0.538,104,28,152
21,2013-03-25,105,Texas A&M,texas-am-aggies,0.536,105,2,301
21,2013-03-25,106,Canisius,canisius-golden-griffins,0.534,106,26,330
21,2013-03-25,107,Mercer,mercer-bears,0.531,108,93,297
21,2013-03-25,108,Illinois St,illinois-st-redbirds,0.531,107,24,168
21,2013-03-25,109,Utah State,utah-st-aggies,0.531,109,84,339
21,2013-03-25,110,Boston Col,boston-college-eagles,0.528,111,105,342
21,2013-03-25,111,Rutgers,rutgers-scarlet-knights,0.528,110,4,222
21,2013-03-25,112,TN State,tennessee-st-tigers,0.528,113,87,247
21,2013-03-25,113,Dayton,dayton-flyers,0.527,114,17,209
21,2013-03-25,114,Vanderbilt,vanderbilt-commodores,0.527,112,16,328
21,2013-03-25,115,Lehigh,lehigh-mountain-hawks,0.527,115,58,306
21,2013-03-25,116,Florida Intl,florida-international-golden-panthers,0.526,116,109,347
21,2013-03-25,117,Rob Morris,robert-morris-colonials,0.525,119,99,296
21,2013-03-25,118,Murray St,murray-st-racers,0.525,117,1,168
21,2013-03-25,119,Lg Beach St,long-beach-st-49ers,0.525,120,48,214
21,2013-03-25,120,Purdue,purdue-boilermakers,0.525,118,30,217
21,2013-03-25,121,USC,southern-california-trojans,0.524,121,78,254
21,2013-03-25,122,Texas,texas-longhorns,0.522,122,18,281
21,2013-03-25,123,W Michigan,western-michigan-broncos,0.521,123,58,290
21,2013-03-25,124,Niagara,niagara-purple-eagles,0.521,126,89,278
21,2013-03-25,125,Princeton,princeton-tigers,0.520,124,34,243
21,2013-03-25,126,Tulsa,tulsa-golden-hurricane,0.520,125,70,220
21,2013-03-25,127,Wagner,wagner-seahawks,0.519,127,74,295
21,2013-03-25,128,Wright State,wright-st-raiders,0.519,128,80,228
21,2013-03-25,129,Albany,albany-great-danes,0.518,131,23,227
21,2013-03-25,130,Kent State,kent-st-golden-flashes,0.518,129,92,337
21,2013-03-25,131,TX-Arlington,texas-arlington-mavericks,0.518,130,110,340
21,2013-03-25,132,Seton Hall,seton-hall-pirates,0.517,132,48,229
21,2013-03-25,133,Mt St Marys,mount-st-marys-mountaineers,0.517,135,35,303
21,2013-03-25,134,UC Irvine,uc-irvine-anteaters,0.517,134,49,287
21,2013-03-25,135,Vermont,vermont-catamounts,0.517,136,5,190
21,2013-03-25,136,Rider,rider-broncs,0.516,139,33,222
21,2013-03-25,137,W Illinois,western-illinois-leathernecks,0.516,137,100,292
21,2013-03-25,138,Drake,drake-bulldogs,0.516,133,132,336
21,2013-03-25,139,Georgia,georgia-bulldogs,0.516,138,97,276
21,2013-03-25,140,St Bonavent,st-bonaventure-bonnies,0.515,140,16,200
21,2013-03-25,141,Col Charlestn,charleston-cougars,0.514,141,66,296
21,2013-03-25,142,Oral Roberts,oral-roberts-golden-eagles,0.514,143,76,307
21,2013-03-25,143,Delaware,delaware-blue-hens,0.514,144,87,257
21,2013-03-25,144,Geo Mason,george-mason-patriots,0.514,145,12,204
21,2013-03-25,145,Fresno St,fresno-st-bulldogs,0.513,142,82,313
21,2013-03-25,146,UAB,uab-blazers,0.512,146,54,265
21,2013-03-25,147,NC Central,north-carolina-central-eagles,0.512,147,36,299
21,2013-03-25,148,Geo Wshgtn,george-washington-colonials,0.512,148,105,294
21,2013-03-25,149,Jksnville St,jacksonville-st-gamecocks,0.512,149,23,321
21,2013-03-25,150,GA Tech,georgia-tech-yellow-jackets,0.511,151,17,206
21,2013-03-25,151,S Florida,south-florida-bulls,0.511,150,40,178
21,2013-03-25,152,W Kentucky,western-kentucky-hilltoppers,0.510,152,14,316
21,2013-03-25,153,Towson,towson-tigers,0.510,153,85,343
21,2013-03-25,154,Utah,utah-utes,0.509,155,55,347
21,2013-03-25,155,W Virginia,west-virginia-mountaineers,0.509,154,52,332
21,2013-03-25,156,Boston U,boston-u-terriers,0.508,156,132,293
21,2013-03-25,157,Northeastrn,northeastern-huskies,0.508,157,97,254
21,2013-03-25,158,Lafayette,lafayette-leopards,0.507,158,16,323
21,2013-03-25,159,San Diego,san-diego-toreros,0.506,159,94,335
21,2013-03-25,160,Northwestern,northwestern-wildcats,0.505,160,25,170
21,2013-03-25,161,Cal Poly,cal-poly-slo-mustangs,0.504,161,155,332
21,2013-03-25,162,Arkansas St,arkansas-st-red-wolves,0.504,162,103,255
21,2013-03-25,163,S Alabama,south-alabama-jaguars,0.503,163,92,267
21,2013-03-25,164,Bryant,bryant-bulldogs,0.502,165,27,346
21,2013-03-25,165,Oakland,oakland-golden-grizzlies,0.502,164,105,256
21,2013-03-25,166,Wake Forest,wake-forest-demon-deacons,0.501,166,80,241
21,2013-03-25,167,Savannah St,savannah-state-tigers,0.501,168,105,257
21,2013-03-25,168,San Fransco,san-francisco-dons,0.500,167,39,303
21,2013-03-25,169,WI-Grn Bay,green-bay-phoenix,0.499,169,99,323
21,2013-03-25,170,James Mad,james-madison-dukes,0.499,170,156,321
21,2013-03-25,171,IL-Chicago,illinois-chicago-flames,0.498,171,18,286
21,2013-03-25,172,Norfolk St,norfolk-state-spartans,0.498,172,106,263
21,2013-03-25,173,VA Tech,virginia-tech-hokies,0.498,174,46,302
21,2013-03-25,174,LIU-Brooklyn,liu-brooklyn-blackbirds,0.497,175,18,331
21,2013-03-25,175,Nevada,nevada-wolf-pack,0.497,173,66,327
21,2013-03-25,176,Southern,southern-jaguars,0.496,176,67,323
21,2013-03-25,177,Fairfield,fairfield-stags,0.496,179,56,182
21,2013-03-25,178,Tulane,tulane-green-wave,0.496,177,33,232
21,2013-03-25,179,AR Lit Rock,arkansas-little-rock-trojans,0.495,180,60,210
21,2013-03-25,180,Bradley,bradley-braves,0.495,178,23,267
21,2013-03-25,181,Elon,elon-university-phoenix,0.495,181,28,315
21,2013-03-25,182,Morehead St,morehead-st-eagles,0.493,182,44,226
21,2013-03-25,183,Penn State,penn-st-nittany-lions,0.492,183,76,270
21,2013-03-25,184,Oregon St,oregon-st-beavers,0.491,184,13,213
21,2013-03-25,185,Manhattan,manhattan-jaspers,0.491,186,134,289
21,2013-03-25,186,Clemson,clemson-tigers,0.491,185,119,225
21,2013-03-25,187,TX Southern,texas-southern-tigers,0.489,187,42,317
21,2013-03-25,188,S Illinois,southern-illinois-salukis,0.488,188,19,311
21,2013-03-25,189,Youngs St,youngstown-st-penguins,0.485,189,37,292
21,2013-03-25,190,Charl South,charleston-southern-buccaneers,0.484,191,45,277
21,2013-03-25,191,Toledo,toledo-rockets,0.484,190,171,306
21,2013-03-25,192,Houston,houston-cougars,0.484,192,37,341
21,2013-03-25,193,Wash State,washington-st-cougars,0.483,193,108,218
21,2013-03-25,194,Quinnipiac,quinnipiac-bobcats,0.482,194,37,254
21,2013-03-25,195,Hartford,hartford-hawks,0.481,195,48,321
21,2013-03-25,196,Idaho,idaho-vandals,0.479,197,118,326
21,2013-03-25,197,Yale,yale-bulldogs,0.479,198,136,287
21,2013-03-25,198,Missouri St,missouri-st-bears,0.478,196,125,334
21,2013-03-25,199,Central Conn,central-conn-st-blue-devils,0.478,200,15,241
21,2013-03-25,200,Gard-Webb,gardner-webb-runnin-bulldogs,0.477,199,122,325
21,2013-03-25,201,Rhode Island,rhode-island-rams,0.477,202,126,314
21,2013-03-25,202,Ark Pine Bl,arkansas-pine-bluff-golden-lions,0.476,201,8,333
21,2013-03-25,203,Cleveland St,cleveland-st-vikings,0.474,203,88,247
21,2013-03-25,204,Army,army-black-knights,0.474,204,4,302
21,2013-03-25,205,DePaul,depaul-blue-demons,0.473,205,120,293
21,2013-03-25,206,NC A&T,nocarolina-at-aggies,0.473,206,183,340
21,2013-03-25,207,Drexel,drexel-dragons,0.472,207,57,266
21,2013-03-25,208,Marshall,marshall-thundering-herd,0.471,209,60,325
21,2013-03-25,209,St Fran (NY),st-francis-ny-terriers,0.471,208,2,224
21,2013-03-25,210,Georgia St,georgia-st-panthers,0.471,211,16,277
21,2013-03-25,211,Loyola Mymt,loyola-marymount-lions,0.471,210,47,262
21,2013-03-25,212,Pepperdine,pepperdine-waves,0.469,212,21,304
21,2013-03-25,213,Stetson,stetson-hatters,0.468,214,42,327
21,2013-03-25,214,SE Missouri,se-missouri-st-redhawks,0.467,213,170,295
21,2013-03-25,215,S Methodist,southern-methodist-mustangs,0.466,216,1,226
21,2013-03-25,216,SC Upstate,south-carolina-upstate-spartans,0.466,217,148,322
21,2013-03-25,217,Texas Tech,texas-tech-red-raiders,0.466,215,25,288
21,2013-03-25,218,Loyola-Chi,loyola-chicago-ramblers,0.465,218,80,303
21,2013-03-25,219,Sam Hous St,sam-houston-st-bearkats,0.465,220,83,319
21,2013-03-25,220,NC-Asheville,nc-asheville-bulldogs,0.464,221,90,326
21,2013-03-25,221,Hawaii,hawaii-warriors,0.463,222,5,278
21,2013-03-25,222,Duquesne,duquesne-dukes,0.463,223,114,233
21,2013-03-25,223,Buffalo,buffalo-bulls,0.463,219,94,328
21,2013-03-25,224,N Florida,north-florida-osprey,0.463,224,142,303
21,2013-03-25,225,North Dakota,north-dakota,0.463,225,107,346
21,2013-03-25,226,LA Lafayette,louisiana-lafayette-ragin-cajuns,0.462,226,137,331
21,2013-03-25,227,SE Louisiana,southeastern-louisiana-lions,0.462,229,63,341
21,2013-03-25,228,S Carolina,south-carolina-gamecocks,0.462,227,11,247
21,2013-03-25,229,Fla Atlantic,florida-atlantic-owls,0.461,230,68,325
21,2013-03-25,230,Miss State,mississippi-st-bulldogs,0.461,228,40,276
21,2013-03-25,231,Fordham,fordham-rams,0.460,231,207,336
21,2013-03-25,232,Portland,portland-pilots,0.459,232,100,299
21,2013-03-25,233,Ball State,ball-st-cardinals,0.458,233,106,291
21,2013-03-25,234,CS Bakersfld,cal-state-bakersfield-roadrunners,0.457,234,195,341
21,2013-03-25,235,Lipscomb,lipscomb-bison,0.456,235,19,287
21,2013-03-25,236,Morgan St,morgan-st-bears,0.455,237,1,299
21,2013-03-25,237,E Michigan,eastern-michigan-eagles,0.455,236,71,295
21,2013-03-25,238,UC Davis,uc-davis-aggies,0.454,238,44,328
21,2013-03-25,239,TX Christian,texas-christian-horned-frogs,0.453,239,67,323
21,2013-03-25,240,Brown,brown-bears,0.452,240,102,317
21,2013-03-25,241,TN Tech,tennessee-tech-golden-eagles,0.450,241,49,287
21,2013-03-25,242,Cal St Nrdge,csu-northridge-matadors,0.450,242,23,310
21,2013-03-25,243,UCSB,uc-santa-barbara-gauchos,0.449,243,45,254
21,2013-03-25,244,Cornell,cornell-big-red,0.448,246,24,327
21,2013-03-25,245,W Carolina,western-carolina-catamounts,0.448,245,96,321
21,2013-03-25,246,McNeese St,mcneese-st-cowboys,0.448,244,43,255
21,2013-03-25,247,Sacred Hrt,sacred-heart-pioneers,0.447,249,93,272
21,2013-03-25,248,South Dakota,south-dakota-coyotes,0.447,248,97,341
21,2013-03-25,249,Holy Cross,holy-cross-crusaders,0.447,247,2,261
21,2013-03-25,250,North Texas,north-texas-mean-green-eagles,0.446,250,59,279
21,2013-03-25,251,Wofford,wofford-terriers,0.446,251,46,270
21,2013-03-25,252,IPFW,iupu-ft-wayne-mastodons,0.446,252,101,311
21,2013-03-25,253,High Point,high-point-panthers,0.445,253,199,330
21,2013-03-25,254,N Arizona,northern-arizona-lumberjacks,0.445,255,20,341
21,2013-03-25,255,Auburn,auburn-tigers,0.444,254,13,275
21,2013-03-25,256,Miami (OH),miami-oh-red-hawks,0.443,256,47,287
21,2013-03-25,257,Colgate,colgate-raiders,0.443,257,19,321
21,2013-03-25,258,N Colorado,northern-colorado-bears,0.443,258,190,343
21,2013-03-25,259,San Jose St,san-jose-st-spartans,0.443,259,139,346
21,2013-03-25,260,N Kentucky,northern-kentucky-norse,0.442,262,1,345
21,2013-03-25,261,TX-San Ant,texas-san-antonio-roadrunners,0.442,260,2,298
21,2013-03-25,262,Delaware St,delaware-state-hornets,0.442,261,127,287
21,2013-03-25,263,Marist,marist-red-foxes,0.442,263,57,302
21,2013-03-25,264,Wm & Mary,william--mary-tribe,0.441,264,49,308
21,2013-03-25,265,Central Mich,central-michigan-chippewas,0.440,265,17,330
21,2013-03-25,266,Winthrop,winthrop-eagles,0.440,267,120,346
21,2013-03-25,267,Coastal Car,coastal-carolina-chanticleers,0.439,266,46,341
21,2013-03-25,268,App State,appalachian-st-mountaineers,0.439,268,254,347
21,2013-03-25,269,GA Southern,georgia-southern-eagles,0.439,269,24,298
21,2013-03-25,270,E Tenn St,east-tennessee-st-buccaneers,0.439,270,95,314
21,2013-03-25,271,CS Fullerton,cal-st-fullerton-titans,0.438,271,111,324
21,2013-03-25,272,Maine,maine-black-bears,0.437,274,224,344
21,2013-03-25,273,Texas State,texas-state-bobcats,0.437,273,78,303
21,2013-03-25,274,Columbia,columbia-lions,0.437,275,164,321
21,2013-03-25,275,Bowling Grn,bowling-green-falcons,0.437,272,38,342
21,2013-03-25,276,Jacksonville,jacksonville-dolphins,0.436,276,154,316
21,2013-03-25,277,Monmouth,monmouth-nj-hawks,0.435,277,82,278
21,2013-03-25,278,American,american-u-eagles,0.434,278,9,301
21,2013-03-25,279,Troy,troy-trojans,0.434,279,13,310
21,2013-03-25,280,E Illinois,eastern-illinois-panthers,0.434,280,132,331
21,2013-03-25,281,Beth-Cook,bethune-cookman-wildcats,0.433,281,60,323
21,2013-03-25,282,Sac State,sacramento-state-hornets,0.432,282,115,336
21,2013-03-25,283,U Penn,pennsylvania-quakers,0.431,283,131,346
21,2013-03-25,284,Hampton,hampton-pirates,0.430,284,50,347
21,2013-03-25,285,UMKC,umkc-kangaroos,0.427,285,122,310
21,2013-03-25,286,St Peters,st-peters-peacocks,0.427,289,3,325
21,2013-03-25,287,Neb Omaha,nebraska-omaha-mavericks,0.427,286,77,335
21,2013-03-25,288,Liberty,liberty-flames,0.427,287,52,345
21,2013-03-25,289,Central Ark,central-arkansas-bears,0.427,288,178,338
21,2013-03-25,290,Campbell,campbell-fighting-camels,0.425,290,222,341
21,2013-03-25,291,Chattanooga,chattanooga-mocs,0.424,291,228,337
21,2013-03-25,292,Samford,samford-bulldogs,0.423,292,155,346
21,2013-03-25,293,N Hampshire,new-hampshire-wildcats,0.420,293,97,316
21,2013-03-25,294,Dartmouth,dartmouth-big-green,0.420,294,226,347
21,2013-03-25,295,Siena,siena-saints,0.420,295,36,329
21,2013-03-25,296,Nicholls St,nicholls-state-colonels,0.418,296,130,339
21,2013-03-25,297,NJIT,new-jersey-tech-highlanders,0.415,297,211,328
21,2013-03-25,298,NC-Wilmgton,nc-wilmington-seahawks,0.415,298,37,306
21,2013-03-25,299,Utah Val St,utah-valley-wolverines,0.413,299,120,325
21,2013-03-25,300,Maryland BC,md-baltimore-cty-retrievers,0.413,300,74,343
21,2013-03-25,301,Seattle,seattle-redhawks,0.413,301,38,310
21,2013-03-25,302,VA Military,vmi-keydets,0.412,302,12,344
21,2013-03-25,303,TX-Pan Am,texas-pan-american-broncs,0.412,303,266,346
21,2013-03-25,304,F Dickinson,fairleigh-dickinson-knights,0.411,304,52,343
21,2013-03-25,305,SIU Edward,siu-edwardsville-cougars,0.411,305,22,330
21,2013-03-25,306,Alcorn State,alcorn-st-braves,0.410,306,104,341
21,2013-03-25,307,LA Monroe,louisiana-monroe-warhawks,0.409,307,134,344
21,2013-03-25,308,Jackson St,jackson-state-tigers,0.409,308,187,345
21,2013-03-25,309,Coppin State,coppin-st-eagles,0.409,309,56,338
21,2013-03-25,310,WI-Milwkee,wis-milwaukee-panthers,0.408,310,101,332
21,2013-03-25,311,Prairie View,prairie-view-am-panthers,0.407,311,31,333
21,2013-03-25,312,TN Martin,tenn-martin-skyhawks,0.407,312,71,339
21,2013-03-25,313,Navy,navy-midshipmen,0.407,313,115,337
21,2013-03-25,314,Houston Bap,houston-baptist-huskies,0.407,314,6,345
21,2013-03-25,315,S Utah,southern-utah-thunderbirds,0.406,315,228,347
21,2013-03-25,316,Montana St,montana-st-bobcats,0.404,316,163,335
21,2013-03-25,317,Radford,radford-highlanders,0.403,318,165,343
21,2013-03-25,318,Chicago St,chicago-st-cougars,0.403,317,199,340
21,2013-03-25,319,Old Dominion,old-dominion-monarchs,0.403,319,4,327
21,2013-03-25,320,E Washingtn,eastern-washington-eagles,0.402,320,30,334
21,2013-03-25,321,Austin Peay,austin-peay-governors,0.400,321,101,342
21,2013-03-25,322,TX A&M-CC,texas-am-cc-islanders,0.399,323,258,343
21,2013-03-25,323,Rice,rice-owls,0.399,322,84,337
21,2013-03-25,324,St Fran (PA),st-francis-pa-red-flash,0.399,324,117,345
21,2013-03-25,325,Hofstra,hofstra-pride,0.396,325,46,327
21,2013-03-25,326,Alabama St,alabama-st-hornets,0.389,326,59,335
21,2013-03-25,327,NC-Grnsboro,nc-greensboro-spartans,0.388,327,197,345
21,2013-03-25,328,IUPUI,indiana-purdue-jaguars,0.387,328,45,328
21,2013-03-25,329,Alab A&M,alabama-am-bulldogs,0.386,329,47,346
21,2013-03-25,330,Florida A&M,florida-am-rattlers,0.380,330,43,344
21,2013-03-25,331,Citadel,citadel-bulldogs,0.380,331,10,347
21,2013-03-25,332,N Illinois,northern-illinois-huskies,0.379,332,66,334
21,2013-03-25,333,Longwood,longwood-lancers,0.378,333,110,346
21,2013-03-25,334,Howard,howard-bison,0.376,334,269,339
21,2013-03-25,335,Lamar,lamar-cardinals,0.374,335,138,336
21,2013-03-25,336,Idaho State,idaho-state-bengals,0.371,336,259,345
21,2013-03-25,337,Portland St,portland-st-vikings,0.370,337,188,340
21,2013-03-25,338,Binghamton,binghamton-bearcats,0.369,339,119,347
21,2013-03-25,339,UC Riverside,uc-riverside-highlanders,0.369,338,227,345
21,2013-03-25,340,Kennesaw St,kennesaw-st-fighting-owls,0.366,340,160,346
21,2013-03-25,341,S Car State,south-carolina-state-bulldogs,0.364,341,261,347
21,2013-03-25,342,Presbyterian,presbyterian-blue-hose,0.364,342,57,346
21,2013-03-25,343,Furman,furman-paladins,0.359,343,221,347
21,2013-03-25,344,Miss Val St,mississippi-valley-state-delta-devils,0.356,344,18,345
21,2013-03-25,345,Maryland ES,maryland-e-shore-hawks,0.353,345,7,345
21,2013-03-25,346,New Orleans,new-orleans-privateers,0.344,346,1,346
21,2013-03-25,347,Grambling St,grambling-state-tigers,0.301,347,134,347
